Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type,Store_Age,Price_Per_Weight,Product_Store_Sales_Total
10.85,0,0.151,5,167.37,2009,1,1,3,15,15.424384849322644,3462.07
16.77,0,0.007,13,187.53,1999,1,0,0,25,11.181801919980918,5211.42
13.61,2,0.139,10,168.22,1987,0,1,2,37,12.35912129894938,4103.73
12.24,0,0.037,5,155.81,2009,1,1,3,15,12.72853525038804,3540.32
13.31,0,0.012,10,193.19,1987,0,1,2,37,14.513560213357373,4545.39
9.96,0,0.029,13,147.98,2009,1,1,3,15,14.855938158819395,2864.34
12.28,0,0.031,13,172.48,2009,1,1,3,15,14.044458920283365,3890.84
12.16,0,0.017,10,123.61,2009,1,1,3,15,10.164460159526355,2862.12
11.83,0,0.023,0,152.2,2009,1,1,3,15,12.864508494632744,3372.79
13.32,0,0.027,6,167.54,1987,0,1,2,37,12.57713384881015,4023.18
13.51,0,0.033,14,165.08,1987,0,1,2,37,12.218192583820592,4017.37
13.6,0,0.021,10,155.14,2009,1,1,3,15,11.406514226895082,3833.12
14.86,1,0.162,8,151.92,1987,0,1,2,37,10.22273063723841,4051.45
14.46,2,0.113,3,187.74,1987,0,1,2,37,12.98250466772699,4694.28
19.01,0,0.099,13,181.17,1999,1,0,0,25,9.52974593656304,5587.58
10.35,0,0.044,14,121.94,1987,0,1,2,37,11.780504299101537,2418.61
15.25,1,0.176,9,152.71,1987,0,1,2,37,10.013113894170875,4157.51
13.77,0,0.037,0,170.67,1987,0,1,2,37,12.393435480357272,4189.4
10.63,1,0.14,8,129.02,2009,1,1,3,15,12.136205436929734,2627.24
10.47,0,0.032,3,119.68,1987,0,1,2,37,11.42966287842613,2399.89
10.73,0,0.033,14,113.57,1987,0,1,2,37,10.583356630323362,2333.46
8.88,2,0.061,5,127.76,1998,2,2,1,26,14.385767368539579,2207.15
12.97,2,0.131,6,174.0,1987,0,1,2,37,13.414540127977796,4075.66
13.23,0,0.061,13,129.3,2009,1,1,3,15,9.772503967954048,3222.07
16.49,2,0.031,5,155.06,1998,2,2,1,26,9.402704505487842,950.99
17.36,0,0.085,3,147.81,1987,0,1,2,37,8.513910489027129,4531.9
14.04,2,0.046,13,176.28,1999,1,0,0,25,12.554661348906775,4365.38
12.26,0,0.191,6,122.08,2009,1,1,3,15,9.956773509501673,2853.75
13.76,0,0.009,6,134.24,2009,1,1,3,15,9.75510500690357,3440.9
13.98,0,0.017,10,156.46,2009,1,1,3,15,11.190901938344897,3945.58
12.53,0,0.039,14,155.82,2009,1,1,3,15,12.434761790758918,3604.26
11.21,2,0.007,13,107.6,1987,0,1,2,37,9.597716528409597,2321.37
10.03,0,0.027,14,120.4,1987,0,1,2,37,12.002791346824845,2315.58
11.38,2,0.062,14,191.36,1987,0,1,2,37,16.813988225990688,4073.7
13.32,0,0.076,6,175.0,1987,0,1,2,37,13.137151865475564,4175.82
14.04,2,0.032,6,189.78,1999,1,0,0,25,13.516131329677375,5216.38
12.05,0,0.037,0,181.65,1987,0,1,2,37,15.07343788897187,4025.49
10.76,0,0.078,14,174.99,2009,1,1,3,15,16.261499860607753,5204.13
14.65,0,0.031,5,160.7,1987,0,1,2,37,10.968534571019042,4185.3
11.11,0,0.074,6,126.6,2009,1,1,3,15,11.394113941139413,2474.62
10.81,2,0.14,10,106.93,1998,2,2,1,26,9.890851910091573,2216.68
13.62,1,0.021,8,121.39,2009,1,1,3,15,8.91197415755084,3146.23
12.44,0,0.041,4,175.32,2009,1,1,3,15,14.092114781769954,3983.94
15.05,0,0.057,3,113.28,2009,1,1,3,15,7.526410205301973,3303.92
14.34,0,0.177,6,134.41,2009,1,1,3,15,9.372428700927411,3577.03
6.61,0,0.071,7,109.29,1998,2,2,1,26,16.53153834518227,1315.05
10.16,1,0.103,8,133.41,2009,1,1,3,15,13.129613227044583,2611.24
14.48,0,0.128,3,127.85,2009,1,1,3,15,8.82881016504385,3472.91
13.07,0,0.188,6,123.16,2009,1,1,3,15,9.422385433402187,3058.25
9.47,0,0.149,5,100.97,1998,2,2,1,26,10.660965051208953,1791.34
16.97,2,0.057,0,155.79,1987,0,1,2,37,9.179777267102704,4609.26
10.71,1,0.01,9,141.84,2009,1,1,3,15,13.24246102137989,2908.17
12.97,1,0.071,9,171.6,1987,0,1,2,37,13.229511988281551,4027.27
13.83,0,0.072,10,183.21,1999,1,0,0,25,13.24633070638421,4459.51
14.09,0,0.064,13,187.21,1987,0,1,2,37,13.28578525299837,4600.44
13.86,0,0.053,3,143.94,2009,1,1,3,15,10.384532140538202,3663.5
13.2,0,0.065,13,115.26,2009,1,1,3,15,8.731156730550717,2927.41
15.18,0,0.094,4,146.11,1987,0,1,2,37,9.624530663329162,4005.13
15.94,0,0.046,5,195.24,1999,1,0,0,25,12.247663258264852,5183.43
11.38,0,0.148,6,146.4,2009,1,1,3,15,12.863544503997892,3152.83
13.18,0,0.119,0,145.25,2009,1,1,3,15,11.019649495485927,3535.35
10.84,2,0.034,2,77.26,1998,2,2,1,26,7.126648833133475,1615.93
14.08,0,0.097,14,129.55,2009,1,1,3,15,9.200340884880337,3419.29
8.41,2,0.012,6,134.61,1998,2,2,1,26,16.0040423255261,2239.9
12.99,0,0.083,6,113.91,2009,1,1,3,15,8.768378107920869,2851.45
9.29,1,0.174,9,136.72,1987,0,1,2,37,14.715315897104727,2482.01
15.15,0,0.099,1,185.73,1987,0,1,2,37,12.258596792290938,4808.46
12.24,1,0.061,9,178.91,1987,0,1,2,37,14.615635977452822,4011.83
10.38,0,0.036,6,116.66,1987,0,1,2,37,11.237838358539639,2317.31
14.01,0,0.141,14,193.58,1987,0,1,2,37,13.816287202912,4712.78
12.65,1,0.038,9,137.61,2009,1,1,3,15,10.8774009959687,3258.76
12.45,2,0.03,13,137.85,2009,1,1,3,15,11.071399887559233,3220.32
12.02,0,0.049,6,149.09,2009,1,1,3,15,12.402462357540971,3352.57
12.06,2,0.017,5,139.54,2009,1,1,3,15,11.569521598540751,4409.76
13.07,0,0.167,6,182.56,1999,1,0,0,25,13.966796725575703,4274.17
13.15,0,0.025,14,159.47,2009,1,1,3,15,12.126074062808913,3820.25
13.76,0,0.036,6,145.03,2009,1,1,3,15,10.539204999636654,3662.76
11.67,2,0.035,6,140.95,2009,1,1,3,15,12.076942849798646,3105.81
13.26,0,0.093,13,95.67,2009,1,1,3,15,7.214388055199458,2540.04
12.72,2,0.068,10,134.18,2009,1,1,3,15,10.547912899929251,3205.09
10.93,0,0.089,4,189.17,2009,1,1,3,15,17.30582746317812,3926.74
11.16,0,0.143,13,174.91,2009,1,1,3,15,15.671534808708897,3686.4
12.43,2,0.066,0,165.24,2009,1,1,3,15,13.29257501407771,3776.27
11.88,0,0.01,6,128.98,2009,1,1,3,15,10.855988553152091,2910.11
7.67,0,0.05,3,100.18,1998,2,2,1,26,13.059575022813194,1369.23
13.42,2,0.17,5,155.68,2009,1,1,3,15,11.599731763653976,3803.58
15.65,0,0.149,13,175.07,1987,0,1,2,37,11.185866717781611,4703.47
13.69,2,0.126,0,163.53,1987,0,1,2,37,11.944342999050471,4024.95
13.13,2,0.077,14,220.88,1999,1,0,0,25,16.821262660878837,5073.08
12.63,0,0.176,3,160.53,2009,1,1,3,15,12.709207505343995,3724.49
13.66,2,0.035,14,122.04,2009,1,1,3,15,8.933460215211186,3168.81
13.51,0,0.123,4,140.42,2009,1,1,3,15,10.393013100436681,3511.58
11.12,1,0.054,8,132.56,2009,1,1,3,15,11.919791385666759,2811.46
10.45,0,0.175,10,150.68,2009,1,1,3,15,14.417759066118077,3030.79
10.54,0,0.066,3,127.66,2009,1,1,3,15,12.110805426430131,2579.64
12.14,2,0.023,3,120.46,2009,1,1,3,15,9.921752738654147,2794.29
13.98,0,0.029,0,124.55,2009,1,1,3,15,8.908518703955368,3293.66
12.61,2,0.102,12,108.18,2009,1,1,3,15,8.578225358813736,2647.83
15.78,0,0.007,10,183.84,1987,0,1,2,37,11.649451872504912,4913.85
9.35,2,0.034,5,115.31,1998,2,2,1,26,12.33130146508395,2058.19
12.46,0,0.039,5,153.41,2009,1,1,3,15,12.311210978252147,3541.19
14.43,0,0.115,6,181.83,1987,0,1,2,37,12.599958422839721,4566.17
10.76,2,0.018,13,154.09,2009,1,1,3,15,14.319301180187717,3169.26
9.53,0,0.025,13,95.43,1998,2,2,1,26,10.012590494176898,1691.6
14.4,0,0.025,0,166.87,1999,1,0,0,25,11.587389764599681,4253.83
12.59,1,0.026,9,142.45,2009,1,1,3,15,11.313636724644587,3345.89
15.73,0,0.066,13,182.77,1987,0,1,2,37,11.618460364884623,3443.57
12.94,1,0.286,9,194.75,1999,1,0,0,25,15.049068850938877,4494.62
14.39,0,0.041,13,151.62,2009,1,1,3,15,10.535751511361267,3940.36
12.16,2,0.092,5,115.92,2009,1,1,3,15,9.532110846147521,2705.2
10.77,0,0.036,0,103.87,1998,2,2,1,26,9.6434871413982,2144.87
8.59,2,0.061,10,118.84,1998,2,2,1,26,13.8330811314166,1958.5
12.57,0,0.085,0,156.28,2009,1,1,3,15,12.43178744729934,3622.69
14.65,1,0.122,8,175.07,1999,1,0,0,25,11.949354992833253,4477.82
12.43,0,0.03,6,137.89,2009,1,1,3,15,11.092430214785617,3215.91
12.84,0,0.066,13,158.02,2009,1,1,3,15,12.305895179503155,3720.69
16.48,0,0.086,5,175.86,1999,1,0,0,25,10.670469024937807,4909.21
10.14,2,0.027,6,147.2,2009,1,1,3,15,14.515333793511488,4740.12
14.03,2,0.048,4,144.28,2009,1,1,3,15,10.282944907704369,3708.97
9.87,2,0.06,10,162.34,2009,1,1,3,15,16.4461554047209,3137.52
15.73,0,0.102,7,132.78,2009,1,1,3,15,8.440658572245884,3856.65
10.58,0,0.032,10,115.12,1987,0,1,2,37,10.879879028447217,2331.74
9.48,0,0.027,4,87.64,1998,2,2,1,26,9.243750659213163,1522.14
14.14,2,0.034,5,153.5,2009,1,1,3,15,10.854960752422036,3921.9
14.48,2,0.032,6,176.27,1999,1,0,0,25,12.172501899040123,4465.21
12.95,2,0.119,5,168.02,2009,1,1,3,15,12.973515558644122,3950.9
10.71,0,0.128,5,120.38,1987,0,1,2,37,11.238913266735132,2468.89
12.84,0,0.031,6,108.5,2009,1,1,3,15,8.449497702671133,2708.08
8.23,0,0.111,3,150.56,2009,1,1,3,15,18.291823593731017,2526.52
10.67,0,0.11,6,142.82,2009,1,1,3,15,13.383937775278794,2918.65
13.27,2,0.132,4,120.71,2009,1,1,3,15,9.095772737548037,3053.49
15.91,0,0.067,5,150.05,1999,1,0,0,25,9.430582615800391,4250.77
13.57,2,0.081,10,133.88,2009,1,1,3,15,9.865153636430623,3392.46
11.88,0,0.14,0,165.99,2009,1,1,3,15,13.97104620823163,3666.84
14.43,2,0.079,0,161.34,1987,0,1,2,37,11.18009839927933,4148.8
16.36,0,0.011,3,160.12,1987,0,1,2,37,9.786687855265571,4558.21
14.22,1,0.098,8,129.29,2009,1,1,3,15,9.091484424442726,3443.99
13.24,2,0.071,0,159.6,2009,1,1,3,15,12.053470281700777,3843.76
13.0,2,0.128,6,160.02,2009,1,1,3,15,12.308283978155528,3797.5
14.87,0,0.185,6,126.36,2009,1,1,3,15,8.497074843655437,3531.51
11.26,1,0.047,9,133.02,2009,1,1,3,15,11.812450048841136,2851.53
14.17,0,0.074,6,155.33,2009,1,1,3,15,10.961117775739186,3966.44
7.3,2,0.033,3,133.38,1998,2,2,1,26,18.26873031091631,1963.62
13.09,0,0.143,5,135.76,2009,1,1,3,15,10.370483538308761,3320.51
12.13,0,0.038,10,137.0,2009,1,1,3,15,11.2933805951694,3129.14
13.51,1,0.022,8,170.11,1987,0,1,2,37,12.59048182962031,4119.5
11.29,0,0.028,5,147.07,2009,1,1,3,15,13.025418474891508,3146.78
13.98,1,0.025,9,143.1,2009,1,1,3,15,10.235319361991273,3672.74
14.44,0,0.077,13,161.24,1987,0,1,2,37,11.165431756803548,4146.75
10.36,0,0.021,0,139.05,2009,1,1,3,15,13.420519254898178,2771.99
9.2,0,0.021,5,167.83,2009,1,1,3,15,18.240408651233565,3098.13
9.2,0,0.033,7,119.43,1998,2,2,1,26,12.98011085751549,2108.04
11.76,0,0.021,13,158.84,2009,1,1,3,15,13.505654281098547,3493.01
11.27,0,0.082,6,125.62,2009,1,1,3,15,11.1454174429953,2702.04
11.54,2,0.035,12,152.03,2009,1,1,3,15,13.173035265574908,3303.99
15.24,0,0.059,0,141.0,2009,1,1,3,15,9.251361459221837,3913.45
15.78,2,0.121,6,212.3,1999,1,0,0,25,13.452886382358534,3666.96
10.91,0,0.05,5,129.6,2009,1,1,3,15,11.877921363761342,2703.23
10.04,0,0.053,7,116.84,1998,2,2,1,26,11.636291206055176,2244.87
15.32,0,0.09,2,146.0,1987,0,1,2,37,9.529404085895177,4034.35
14.92,2,0.12,10,174.81,1987,0,1,2,37,11.715702700891361,4533.9
11.95,2,0.033,5,103.91,1999,1,0,0,25,8.694669902100243,5701.71
11.53,0,0.056,6,126.87,2009,1,1,3,15,11.002514959673924,2787.29
16.08,0,0.232,14,205.12,1999,1,0,0,25,12.755425657608358,5416.25
11.64,0,0.211,3,139.59,2009,1,1,3,15,11.9912378661627,3072.54
10.16,1,0.021,9,107.56,1998,2,2,1,26,10.585572286192305,2083.22
11.3,0,0.015,3,114.98,1987,0,1,2,37,10.174320856561366,2492.82
11.48,1,0.099,11,122.62,2009,1,1,3,15,10.680254333246234,2689.48
15.49,0,0.04,10,216.04,1999,1,0,0,25,13.946162287780002,5507.15
16.76,0,0.08,13,155.36,1987,0,1,2,37,9.269136686355228,4552.6
16.22,2,0.038,3,138.84,1987,0,1,2,37,8.559275013870908,4092.23
11.61,0,0.069,13,135.73,2009,1,1,3,15,11.689776935664456,2986.81
11.96,2,0.108,13,134.84,2009,1,1,3,15,11.27330490761642,3046.32
12.27,2,0.064,13,195.1,1999,1,0,0,25,15.899274712737348,4350.77
12.45,1,0.046,8,164.01,2009,1,1,3,15,13.172435948919766,3755.52
13.36,0,0.067,13,124.34,2009,1,1,3,15,9.306189656462841,3148.42
14.22,0,0.077,0,148.2,2009,1,1,3,15,10.421208072568735,2403.57
13.99,0,0.058,6,122.83,2009,1,1,3,15,8.779215209777714,3259.16
8.93,0,0.038,5,97.79,1998,2,2,1,26,10.949501735527939,1603.34
14.19,0,0.093,14,198.31,1987,0,1,2,37,13.974349940102883,4849.99
12.68,2,0.038,0,185.23,1999,1,0,0,25,14.606892200930526,4240.75
13.97,2,0.036,4,121.44,2009,1,1,3,15,8.692291174575907,3227.91
13.64,1,0.017,9,213.35,1999,1,0,0,25,15.640348948024338,5032.64
10.69,2,0.054,4,132.9,2009,1,1,3,15,12.431016743054908,2720.99
12.65,0,0.04,5,124.33,2009,1,1,3,15,9.827681606197139,2987.74
11.82,2,0.186,4,109.6,1987,0,1,2,37,9.27163522544624,2499.78
10.44,0,0.023,10,145.83,2009,1,1,3,15,13.967052964275455,2927.84
11.65,2,0.067,6,153.86,2009,1,1,3,15,13.205733413440909,3632.78
7.98,0,0.074,4,82.52,1998,2,2,1,26,10.33955644656058,1077.4
10.03,0,0.137,4,150.09,2009,1,1,3,15,14.962615890738713,2922.6
14.34,0,0.104,6,127.5,2009,1,1,3,15,8.890593403528346,5140.07
10.32,2,0.034,14,127.13,2009,1,1,3,15,12.317604883247748,2519.76
15.71,0,0.043,0,179.38,1998,2,2,1,26,11.41747819998727,1244.11
12.71,1,0.022,9,178.46,1987,0,1,2,37,14.039808040280073,4108.2
12.28,0,0.083,4,194.11,1999,1,0,0,25,15.805716146893579,4333.03
13.54,0,0.085,10,173.14,1987,0,1,2,37,12.786352558895208,4188.21
11.34,0,0.074,6,119.84,2009,1,1,3,15,10.566969403050878,2599.43
14.8,1,0.016,8,140.53,2009,1,1,3,15,9.494628741301263,3806.53
9.58,0,0.039,13,78.71,1998,2,2,1,26,8.215217618202693,1361.51
13.82,0,0.066,6,94.37,1999,1,0,0,25,6.82801533897692,5719.69
12.21,1,0.042,8,147.73,1998,2,2,1,26,12.098108263041519,1150.13
10.05,2,0.046,0,121.49,1987,0,1,2,37,12.087354492090338,2342.24
11.14,0,0.01,6,145.88,2009,1,1,3,15,13.093977201328427,3088.7
9.18,2,0.024,6,104.44,1998,2,2,1,26,11.37566713865592,1795.89
14.26,0,0.115,0,160.09,1987,0,1,2,37,11.225720496458875,4083.51
15.76,0,0.015,3,141.45,1987,0,1,2,37,8.974684347439883,4040.31
13.12,2,0.068,4,184.93,1999,1,0,0,25,14.094200137184668,4333.58
12.95,2,0.035,10,179.87,1987,0,1,2,37,13.888502818315189,4191.26
14.57,0,0.138,6,147.77,2009,1,1,3,15,10.141376707158054,3902.7
16.18,0,0.022,5,197.04,1999,1,0,0,25,12.177244916877818,5273.53
13.16,2,0.024,10,171.08,1987,0,1,2,37,12.999012233112987,4060.53
11.32,2,0.163,1,157.13,2009,1,1,3,15,13.879515943821216,3358.67
9.1,0,0.12,5,77.12,1998,2,2,1,26,8.473794088561698,1219.82
8.57,2,0.064,13,81.53,1998,2,2,1,26,9.512308948780772,1189.81
12.95,1,0.052,8,156.13,2009,1,1,3,15,12.055439734383446,3521.02
8.15,0,0.024,0,88.98,1998,2,2,1,26,10.916451969083548,1248.88
11.27,2,0.061,5,124.65,2009,1,1,3,15,11.059355869044452,2682.62
10.71,0,0.108,6,147.38,2009,1,1,3,15,13.759686303799832,3020.84
14.46,2,0.044,0,95.67,2009,1,1,3,15,6.615725053592421,2811.63
8.31,2,0.092,0,116.09,1998,2,2,1,26,13.968234869450127,1839.11
12.64,1,0.024,8,180.87,1987,0,1,2,37,14.308203464915751,4143.01
14.43,0,0.075,13,142.59,2009,1,1,3,15,9.880812140530802,3763.97
12.5,0,0.066,6,120.18,2009,1,1,3,15,9.613630909527238,2870.22
12.36,1,0.098,9,102.01,1987,0,1,2,37,8.252568562414046,2466.62
12.63,2,0.109,6,102.16,2009,1,1,3,15,8.088037368379384,2529.62
7.06,0,0.167,10,52.62,1998,2,2,1,26,7.452202237643393,258.72
17.24,0,0.067,5,188.7,1999,1,0,0,25,10.944840786497302,5341.76
15.89,1,0.091,9,215.83,1999,1,0,0,25,13.58190170536782,5592.31
10.56,2,0.043,12,121.36,1987,0,1,2,37,11.491336047722754,2454.94
12.78,0,0.065,6,194.5,1999,1,0,0,25,15.2179015726469,4453.75
15.51,0,0.013,13,176.89,1987,0,1,2,37,11.404164786280704,4709.62
12.23,0,0.184,4,138.03,2009,1,1,3,15,11.285258768702478,3173.89
13.11,0,0.075,13,170.56,1987,0,1,2,37,13.008923804439021,4037.65
11.49,0,0.034,13,140.41,2009,1,1,3,15,12.219128013227744,3054.96
16.46,1,0.073,8,126.51,2009,1,1,3,15,7.685438308729724,3894.09
15.16,2,0.14,14,222.5,1999,1,0,0,25,14.675812941098872,5563.1
10.63,0,0.027,4,121.9,1987,0,1,2,37,11.466465995673031,2483.01
16.21,0,0.107,10,186.36,1999,1,0,0,25,11.49589784714083,5061.92
13.38,0,0.016,14,156.4,2009,1,1,3,15,11.68821463268814,3808.44
15.73,0,0.016,5,154.08,1999,1,0,0,25,9.794672938783295,4291.93
11.2,0,0.057,13,164.77,2009,1,1,3,15,14.710293723774665,3486.95
11.41,0,0.076,6,144.24,2009,1,1,3,15,12.640434668302516,3115.23
11.52,0,0.127,5,165.78,2009,1,1,3,15,14.389375922228975,3581.75
10.94,0,0.027,4,73.73,1998,2,2,1,26,6.738872132346222,1567.12
12.7,0,0.035,6,179.62,1987,0,1,2,37,14.142193528068658,4130.91
12.68,2,0.061,4,154.4,2009,1,1,3,15,12.175695923034462,3611.22
13.8,0,0.021,3,130.88,2009,1,1,3,15,9.48337077023404,3381.43
13.03,0,0.041,3,141.02,2009,1,1,3,15,10.82188627119945,3416.16
13.1,0,0.16,13,139.51,2009,1,1,3,15,10.648805434699641,3399.29
11.12,2,0.094,6,147.65,2009,1,1,3,15,13.276683751461201,5339.9
9.08,0,0.054,4,145.76,2009,1,1,3,15,16.051095694306795,2620.42
14.87,2,0.097,14,151.69,1987,0,1,2,37,10.200390020845942,4049.79
15.96,1,0.076,9,211.49,1999,1,0,0,25,13.250422905832968,5520.55
13.42,0,0.076,0,177.88,1999,1,0,0,25,13.253855897474107,4257.32
13.67,0,0.046,14,165.23,1987,0,1,2,37,12.086167800453515,4054.5
11.5,0,0.025,0,134.27,2009,1,1,3,15,11.674636988087993,2931.39
9.39,0,0.025,3,99.3,1998,2,2,1,26,10.573953785539345,1738.91
10.66,2,0.025,13,130.46,2009,1,1,3,15,12.23712597317325,2663.66
9.19,1,0.009,8,135.05,1987,0,1,2,37,14.693722119464697,2424.95
13.04,0,0.142,4,163.19,2009,1,1,3,15,12.513610919408022,3871.26
13.06,0,0.009,13,156.35,2009,1,1,3,15,11.970752622310696,3735.19
14.48,0,0.173,14,172.2,1999,1,0,0,25,11.891443961052413,4381.85
12.17,0,0.041,14,118.81,2009,1,1,3,15,9.76172869936735,2766.9
11.2,0,0.026,0,136.41,2009,1,1,3,15,12.178376930631195,2907.5
15.34,0,0.035,0,161.43,1999,1,0,0,25,10.522782087217262,4354.58
14.22,0,0.038,4,136.71,2009,1,1,3,15,9.613248013501162,3596.68
13.69,1,0.015,8,148.21,2009,1,1,3,15,10.825359725367031,5059.75
13.23,0,0.075,4,174.43,1987,0,1,2,37,13.183432847101505,4143.86
11.95,2,0.031,10,145.9,2009,1,1,3,15,12.208183415613759,3271.57
15.22,2,0.041,5,139.36,2009,1,1,3,15,9.155771631298864,3876.69
15.56,0,0.01,5,129.09,2009,1,1,3,15,8.295739348370928,3743.61
10.07,0,0.081,15,100.23,1998,2,2,1,26,9.952338397378613,1911.04
8.32,1,0.233,8,128.89,1998,2,2,1,26,15.489724792693185,2102.35
13.17,2,0.048,13,137.37,2009,1,1,3,15,10.429731986941007,3372.49
10.72,1,0.011,8,118.86,1998,2,2,1,26,11.086652364518235,734.99
14.38,1,0.099,8,126.76,2009,1,1,3,15,8.814407899311592,3429.31
17.55,0,0.039,13,215.03,1999,1,0,0,25,12.251723548515752,5951.51
16.4,1,0.033,9,189.01,1999,1,0,0,25,11.524297298945186,5158.09
12.24,2,0.051,3,177.75,2009,1,1,3,15,14.520872477738747,3987.9
11.08,0,0.133,13,138.45,2009,1,1,3,15,12.494359714827182,2922.12
14.93,0,0.023,10,86.84,2009,1,1,3,15,5.816087335074678,2735.23
13.24,2,0.03,15,184.25,1999,1,0,0,25,13.915112151650177,4346.59
14.43,0,0.128,5,151.94,2009,1,1,3,15,10.528722888226735,3954.8
11.48,2,0.146,6,152.79,2009,1,1,3,15,13.308074209563626,3306.35
12.6,0,0.042,4,143.1,2009,1,1,3,15,11.356241568129514,3361.19
12.92,1,0.139,8,165.21,2009,1,1,3,15,12.786162061759926,3886.78
12.09,2,0.077,4,168.17,2009,1,1,3,15,13.908692415846497,3758.19
14.43,0,0.106,6,172.82,1999,1,0,0,25,11.975608065969094,4382.21
14.73,1,0.031,9,194.18,1987,0,1,2,37,13.181725612653588,4888.66
13.88,2,0.017,15,156.09,2009,1,1,3,15,11.244867084503998,3916.27
9.44,1,0.09,8,138.93,2009,1,1,3,15,14.715602160788054,2560.36
15.88,0,0.082,3,175.63,1987,0,1,2,37,11.059127258988728,4768.83
13.68,1,0.071,9,166.14,1987,0,1,2,37,12.143849133835246,4075.6
12.34,0,0.04,5,145.92,2009,1,1,3,15,11.82400129649137,4169.21
12.12,0,0.095,2,161.24,2009,1,1,3,15,13.302532794323902,3623.21
8.09,0,0.034,13,107.18,1998,2,2,1,26,13.246817451489312,1607.61
14.21,2,0.111,6,127.66,2009,1,1,3,15,8.98318204208008,3407.68
15.89,1,0.091,8,153.77,1999,1,0,0,25,9.676546472846265,4321.83
13.95,0,0.027,4,179.69,1999,1,0,0,25,12.880080280983442,4414.92
12.26,0,0.079,3,103.41,1987,0,1,2,37,8.434059212136042,2472.82
13.48,2,0.018,5,135.07,2009,1,1,3,15,10.019286403085824,3394.93
7.98,0,0.097,10,95.02,1998,2,2,1,26,11.90577621851898,1332.44
13.94,2,0.074,3,103.4,2009,1,1,3,15,7.416971522846282,2850.82
13.56,0,0.082,5,134.15,2009,1,1,3,15,9.892338323132513,3394.56
13.39,1,0.056,9,151.59,2009,1,1,3,15,11.320289746844896,3712.95
13.26,0,0.023,4,171.35,1987,0,1,2,37,12.921348314606742,4088.04
13.97,2,0.104,13,147.5,2009,1,1,3,15,10.557583565958057,3760.57
11.14,0,0.076,15,102.47,1998,2,2,1,26,9.19755856745355,2200.65
10.97,0,0.02,6,127.49,2009,1,1,3,15,11.620636222769118,2673.83
18.25,0,0.041,1,161.68,1999,1,0,0,25,8.858692674374007,5018.14
12.34,0,0.01,6,134.28,2009,1,1,3,15,10.880803824649544,3120.62
11.58,0,0.025,6,125.72,2009,1,1,3,15,10.855711941973922,2774.19
13.65,2,0.151,5,142.14,2009,1,1,3,15,10.412423998241886,3579.45
13.1,0,0.085,6,219.68,1999,1,0,0,25,16.768185634684375,5106.17
15.74,0,0.036,0,160.1,1999,1,0,0,25,10.170891302966774,4419.32
15.76,2,0.042,1,239.66,1999,1,0,0,25,15.205887951272128,6050.12
9.97,0,0.039,13,88.1,1998,2,2,1,26,8.835623307592016,1640.98
9.81,0,0.086,15,131.38,1987,0,1,2,37,13.39109163184181,2491.61
11.22,0,0.064,6,173.61,2009,1,1,3,15,15.471883076374656,3674.38
12.54,0,0.014,4,140.12,2009,1,1,3,15,11.172952715094493,3285.79
16.16,0,0.029,13,120.95,2009,1,1,3,15,7.4840665800383634,3711.26
10.77,0,0.035,13,115.23,1987,0,1,2,37,10.698171014761861,2376.42
11.85,0,0.073,0,135.85,2009,1,1,3,15,11.463167665175934,3043.0
10.25,1,0.157,9,126.38,1987,0,1,2,37,12.328553311872012,2488.06
11.55,0,0.017,10,129.91,2009,1,1,3,15,11.246645312094191,2853.36
13.3,2,0.053,13,161.25,2009,1,1,3,15,12.123148635440945,3890.89
9.64,2,0.039,13,104.87,1998,2,2,1,26,10.877502333782804,1908.96
13.18,2,0.048,3,163.39,2009,1,1,3,15,12.395872847280176,3907.26
15.15,0,0.066,13,196.83,1987,0,1,2,37,12.991221701537853,2769.49
17.53,0,0.08,4,160.16,1999,1,0,0,25,9.135816553533738,4824.27
17.81,1,0.01,8,228.56,1999,1,0,0,25,12.832519229689519,6287.99
7.25,2,0.009,13,145.16,1998,2,2,1,26,20.019307681699075,2193.16
13.92,0,0.038,6,145.91,2009,1,1,3,15,10.481287263845989,3717.2
13.23,0,0.071,13,170.82,1987,0,1,2,37,12.910588768800544,4070.92
12.26,1,0.094,8,157.71,2009,1,1,3,15,12.862735502813802,3582.84
11.49,0,0.035,14,129.17,2009,1,1,3,15,11.240971194848141,2826.07
14.42,1,0.049,9,141.39,2009,1,1,3,15,9.804451841065113,3736.65
8.46,1,0.127,9,122.55,1998,2,2,1,26,14.484103533861244,2004.35
10.09,0,0.071,6,156.72,2009,1,1,3,15,15.530670894856804,3073.14
16.38,0,0.058,6,177.66,1999,1,0,0,25,10.84549172822172,4922.69
14.31,2,0.031,13,140.49,2009,1,1,3,15,9.81692404444134,3693.69
14.9,2,0.168,5,200.9,1999,1,0,0,25,13.482316623045433,5063.56
6.3,0,0.142,3,85.24,1998,2,2,1,26,13.528011426757656,753.53
13.72,1,0.031,9,160.86,2009,1,1,3,15,11.723635303549305,3976.92
9.84,2,0.021,4,106.54,1998,2,2,1,26,10.826135555329744,1989.09
11.04,0,0.019,3,99.51,1998,2,2,1,26,9.012770582374786,2116.79
11.17,2,0.031,14,128.6,2009,1,1,3,15,11.51195058633963,2740.16
